author_name,appears_in,affiliation,author_id
Yujing Sun,W3197180867,Harbin Institute of Technology,https://openalex.org/A5082602131
Jun Zhang,W3197180867,Hefei University of Technology,https://openalex.org/A5100701828
Feng Jiang,W3197180867,Harbin Institute of Technology,https://openalex.org/A5054864573
Shengping Zhang,W3197180867;W4385626920,Harbin Institute of Technology,https://openalex.org/A5084025984
Qili Chen,W3207325959,Beijing Information Science & Technology University,https://openalex.org/A5055102556
Junfang Fan,W3207325959,Beijing Information Science & Technology University,https://openalex.org/A5083686499
Wenbai Chen,W3207325959;W4294152283,Beijing Information Science & Technology University,https://openalex.org/A5045361189
Rayyan Azam Khan,W4311257085,University of Saskatchewan,https://openalex.org/A5086299624
Yigang Luo,W4311257085,University of Saskatchewan,https://openalex.org/A5045248108
Fang‐Xiang Wu,W4311257085,University of Saskatchewan,https://openalex.org/A5091157395
Yaofeng Xie,W4292237644,Ocean University of China,https://openalex.org/A5101026628
Zhibin Yu,W4292237644,Ocean University of China,https://openalex.org/A5055980512
Xiao Yu,W4292237644,Ocean University of China,https://openalex.org/A5100321702
Bing Zheng,W4292237644,Ocean University of China,https://openalex.org/A5035216297
Yanpeng Cao,W4313397691,Zhejiang University,https://openalex.org/A5100627571
Xi Tong,W4313397691,Zhejiang University,https://openalex.org/A5104120776
Fan Wang,W4313397691,Zhejiang University,https://openalex.org/A5100380590
Jiangxin Yang,W4313397691,Zhejiang University,https://openalex.org/A5109578935
Yanlong Cao,W4313397691,Zhejiang University,https://openalex.org/A5031390008
Sabin Tiberius Strat,W4313397691,Huawei Technologies (France),https://openalex.org/A5040702651
Christel-Loïc Tisse,W4313397691,Huawei Technologies (France),https://openalex.org/A5056699295
Maomei Liu,W3151134227,Northwest University,https://openalex.org/A5014112855
Lei Tang,W3151134227,Beijing Microelectronics Technology Institute,https://openalex.org/A5064826355
Sheng Zhong,W3151134227,Northwest University,https://openalex.org/A5026169204
Hangzai Luo,W3151134227,Northwest University,https://openalex.org/A5043852046
Jinye Peng,W3151134227,Northwest University,https://openalex.org/A5110371318
Xiaojun Yang,W4298111771,Guangdong University of Technology,https://openalex.org/A5075317738
Junhong Gong,W4298111771,Guangdong University of Technology,https://openalex.org/A5030975581
Lianpei Wu,W4298111771,Guangdong University of Technology,https://openalex.org/A5084348842
Zhijing Yang,W4298111771,Guangdong University of Technology,https://openalex.org/A5064465418
Yukai Shi,W4298111771,Guangdong University of Technology,https://openalex.org/A5039893934
Feiping Nie,W4298111771,Northwestern Polytechnical University,https://openalex.org/A5003222421
Yuezhou Li,W4381661632,Fuzhou University,https://openalex.org/A5081654578
Yuzhen Niu,W4381661632,Fuzhou University,https://openalex.org/A5066931530
Rui Xu,W4381661632,Fuzhou University,https://openalex.org/A5065213828
Yuzhong Chen,W4381661632,Fuzhou University,https://openalex.org/A5100707846
Zeyuan Chen,W3190801509,University of Science and Technology of China,https://openalex.org/A5101631518
Yifan Jiang,W3190801509,The University of Texas at Austin,https://openalex.org/A5001404316
Dong Liu,W3190801509,University of Science and Technology of China,https://openalex.org/A5100407381
Zhangyang Wang,W3190801509;W3176266841;W3174382703,The University of Texas at Austin,https://openalex.org/A5048522863
Runxing Zhao,W4367187321,Guangxi University of Science and Technology,https://openalex.org/A5072252465
Zhiwen Wang,W4367187321,Guangxi University of Finance and Economics,https://openalex.org/A5006288178
Wuyuan Guo,W4367187321,Guangxi University of Science and Technology,https://openalex.org/A5026007589
Canlong Zhang,W4367187321,Guangxi Normal University,https://openalex.org/A5016469515
Hengshuai Cui,W4312757619;W4411662327,Shandong Institute of Business and Technology,https://openalex.org/A5001915605
Linwei Fan,W4312757619;W4283528430,Shandong University of Finance and Economics,https://openalex.org/A5000298140
Mustafa Özcan,W4385805076,Aselsan (Turkey),https://openalex.org/A5038848345
Hamza Ergezer,W4385805076,Aselsan (Turkey),https://openalex.org/A5103284234
Mustafa Ayazoğlu,W4385805076,Aselsan (Turkey),https://openalex.org/A5064139648
Wei Sun,W4385805190,,https://openalex.org/A5059618326
Yulun Zhang,W4385805190,,https://openalex.org/A5074865219
Kai Zhang,W4385805190;W4364377163;W4285196818;W4285612533,,https://openalex.org/A5100323983
Radu Timofte,W4385805190,,https://openalex.org/A5052236177
Yunlong Dong,W4385805190,,https://openalex.org/A5101727128
Ziheng Jia,W4385805190,,https://openalex.org/A5101327753
Yilin Li,W4385805190,,https://openalex.org/A5109302946
Kai Zhao,W4385805190,,https://openalex.org/A5100643410
Heng Cong,W4385805190,,https://openalex.org/A5026373344
Hang Shi,W4385805190,,https://openalex.org/A5110641435
Zhiliang Ma,W4385805190,,https://openalex.org/A5100933580
Mirko Agarla,W4385805190,,https://openalex.org/A5053322229
Zhiwei Huang,W4385805190,,https://openalex.org/A5012677359
Hongye Liu,W4385805190,,https://openalex.org/A5100662332
Ironhead Chuang,W4385805190,,https://openalex.org/A5092506236
Haotian Fan,W4385805190,,https://openalex.org/A5013689956
Shiqi Zhou,W4385805190,,https://openalex.org/A5061835948
Yu Lai,W4385805190,,https://openalex.org/A5102536562
Wenqi Wang,W4385805190,,https://openalex.org/A5100759569
Haoning Wu,W4385805190,,https://openalex.org/A5014879869
Chunzheng Zhu,W4385805190,,https://openalex.org/A5104155847
Shiling Zhao,W4385805190,,https://openalex.org/A5026141041
Hanene Brachemi Meftah,W4385805190,,https://openalex.org/A5028700624
Tengfei Shi,W4385805190,,https://openalex.org/A5100615067
Azadeh Mansouri,W4385805190,,https://openalex.org/A5063625573
Jikun Wang,W4320168388,Chinese Academy of Sciences,https://openalex.org/A5076036533
Weixiang Liang,W4320168388,University of Macau,https://openalex.org/A5070029533
Jiangang Yang,W4320168388,University of Macau,https://openalex.org/A5101836221
Shizheng Wang,W4320168388,Chinese Academy of Sciences,https://openalex.org/A5064048281
Zhi-Xin Yang,W4320168388,University of Macau,https://openalex.org/A5011123518
Jinghao Zhang,W4304015075,University of Science and Technology of China,https://openalex.org/A5101576666
Mingde Yao,W4304015075,University of Science and Technology of China,https://openalex.org/A5002617843
Man Zhou,W4304015075,University of Science and Technology of China,https://openalex.org/A5101823681
Chenyang Wang,W4385626920,Harbin Institute of Technology,https://openalex.org/A5100424710
Weigang Zhang,W4385626920,Harbin Institute of Technology,https://openalex.org/A5014774434
Hongxun Yao,W4385626920,Harbin Institute of Technology,https://openalex.org/A5023274785
Masakazu Yoshimura,W4390872439;W4386066067,Sony Corporation (United States),https://openalex.org/A5102086565
Junji Otsuka,W4390872439;W4386066067,Sony Corporation (United States),https://openalex.org/A5066409845
Atsushi Irie,W4390872439;W4386066067,Sony Corporation (United States),https://openalex.org/A5108791840
Takeshi Ohashi,W4390872439;W4386066067,Sony Corporation (United States),https://openalex.org/A5113687209
Xiaofeng Zhang,W4406391458,Shanghai Jiao Tong University,https://openalex.org/A5100455665
Zishan Xu,W4406391458,China University of Mining and Technology,https://openalex.org/A5102931455
Hao Tang,W4406391458,Beijing City University,https://openalex.org/A5050748634
Chaochen Gu,W4406391458,Shanghai Jiao Tong University,https://openalex.org/A5030921410
Wei Chen,W4406391458,China University of Mining and Technology,https://openalex.org/A5100344481
Abdulmotaleb El Saddik,W4406391458,University of Ottawa,https://openalex.org/A5110157906
Michela Lecca,W3132778068,Fondazione Bruno Kessler,https://openalex.org/A5087921260
Alessandro Torresani,W3132778068,University of Trento,https://openalex.org/A5014284001
Fabio Remondino,W3132778068,Fondazione Bruno Kessler,https://openalex.org/A5025841679
Xinwei Xue,W4304087115,Dalian University of Technology,https://openalex.org/A5041886694
Jia He,W4304087115,Dalian University of Technology,https://openalex.org/A5100324430
Long Ma,W4304087115;W4386552520;W3167984157;W3204887334;W4225269816,Dalian University of Technology,https://openalex.org/A5037377300
Yi Wang,W4304087115,Dalian University of Technology,https://openalex.org/A5100784213
Xin Fan,W4304087115;W4386552520;W3167984157;W3204887334;W4225269816,Dalian University of Technology,https://openalex.org/A5057776894
Risheng Liu,W4304087115;W4386552520;W3167984157;W3204887334,Dalian University of Technology,https://openalex.org/A5042370642
Quan Lu,W4398762839,Guangxi University,https://openalex.org/A5086380622
Chengwei Li,W4398762839,Guangxi University,https://openalex.org/A5102829925
Linfei Yin,W4398762839,Guangxi University,https://openalex.org/A5020606991
Chaitra Desai,W4390190757,KLE Technological University,https://openalex.org/A5071390553
Nikhil Akalwadi,W4390190757,KLE Technological University,https://openalex.org/A5017751733
Amogh Joshi,W4390190757,KLE Technological University,https://openalex.org/A5051206502
Sampada Malagi,W4390190757,KLE Technological University,https://openalex.org/A5070573879
Chinmayee Mandi,W4390190757,KLE Technological University,https://openalex.org/A5034417764
Ramesh Ashok Tabib,W4390190757,KLE Technological University,https://openalex.org/A5022393071
Ujwala Patil,W4390190757,KLE Technological University,https://openalex.org/A5007761783
Uma Mudenagudi,W4390190757,KLE Technological University,https://openalex.org/A5031053524
Yang Liu,W4402308215,Northeastern University,
Yongfu Wang,W4402308215,Northeastern University,https://openalex.org/A5055254938
Qiansheng Li,W4402308215,Dalian University,https://openalex.org/A5016540892
Xingfei Zhang,W4404579270,Shanghai University of Electric Power,https://openalex.org/A5064449748
Gang Liu,W4404579270,Shanghai University of Electric Power,https://openalex.org/A5100412491
Mengliang Xing,W4404579270,Shanghai University of Electric Power,https://openalex.org/A5004591687
Gaoqiang Wang,W4404579270,Shanghai Jiao Tong University,https://openalex.org/A5016259300
Durga Prasad Bavirisetti,W4404579270,Norwegian University of Science and Technology,https://openalex.org/A5060788206
Igor Morawski,W3207691282,,https://openalex.org/A5010124289
Yuan Chen,W3207691282,,https://openalex.org/A5101911164
Yu‐Sheng Lin,W3207691282,,https://openalex.org/A5101794107
Winston H. Hsu,W3207691282,,https://openalex.org/A5043898632
Jialiang Zhang,W4384037023,Nanjing University of Posts and Telecommunications,https://openalex.org/A5092236620
Ruiwen Ji,W4384037023,Shanghai Normal University,https://openalex.org/A5083420709
Jingwen Wang,W4384037023;W3167384745,Nanjing University of Posts and Telecommunications,https://openalex.org/A5100461874
Hongcheng Sun,W4384037023,Nanjing University of Posts and Telecommunications,https://openalex.org/A5114066201
Mingye Ju,W4384037023,Nanjing University of Posts and Telecommunications,https://openalex.org/A5026939095
Gehui Li,W4386552520,Dalian University of Technology,https://openalex.org/A5051231286
Jinyuan Liu,W4386552520,Dalian University of Technology,https://openalex.org/A5100675904
Zhiying Jiang,W4386552520,Dalian University of Technology,https://openalex.org/A5016996735
Guang Han,W4389538640,Nanjing University of Posts and Telecommunications,https://openalex.org/A5071370650
Kang Wu,W4389538640,Nanjing University of Posts and Telecommunications,https://openalex.org/A5101599198
Fanyu Zeng,W4389538640,Nanjing University of Posts and Telecommunications,https://openalex.org/A5086740899
Jixin Liu,W4389538640,Nanjing University of Posts and Telecommunications,https://openalex.org/A5081669641
Sam Kwong,W4389538640,,https://openalex.org/A5008386708
Zijia Yu,W4400043174,,https://openalex.org/A5008358431
Yangyang Guo,W4400043174,Anhui University,https://openalex.org/A5054313646
Liyuan Zhang,W4400043174,Jiangsu University,https://openalex.org/A5100361498
Yi Ding,W4400043174,Anhui University,https://openalex.org/A5101783438
Gan Zhang,W4400043174,Anhui University,https://openalex.org/A5100761993
Dongyan Zhang,W4400043174,Anhui University,https://openalex.org/A5100740817
Shiba Kuanar,W3164064764,The University of Texas at Arlington,https://openalex.org/A5006199064
Vassilis Athitsos,W3164064764,The University of Texas at Arlington,https://openalex.org/A5025213339
Dwarikanath Mahapatra,W3164064764,Inception Institute of Artificial Intelligence,https://openalex.org/A5029036222
K.R. Rao,W3164064764,The University of Texas at Arlington,https://openalex.org/A5078861665
Zhenghao Shi,W4385525551,,https://openalex.org/A5069383800
Manyu Wang,W4385525551,,https://openalex.org/A5025277844
Xiujie Cao,W4394953649,Beihang University,https://openalex.org/A5085049374
Jingjun Yu,W4394953649,Beihang University,https://openalex.org/A5100941162
Mohan Yin,W4407476934,Harbin Normal University,https://openalex.org/A5107574142
Jianbai Yang,W4407476934,Harbin Normal University,https://openalex.org/A5044765039
Ji Wu,W4398773768,Taiyuan University of Technology,https://openalex.org/A5100514915
Bing Ding,W4398773768,Taiyuan University of Technology,https://openalex.org/A5022739363
Beining Zhang,W4398773768,Beijing Institute of Technology,https://openalex.org/A5020876933
Jie Ding,W4398773768,Beijing Institute of Technology,https://openalex.org/A5100622785
Xiaofeng Wang,W4406748775,Anhui University,https://openalex.org/A5100333215
Rentao Yang,W4406748775,Anhui University,
Zhize Wu,W4406748775,Hefei University,https://openalex.org/A5109750750
Lingma Sun,W4406748775,Anhui University,https://openalex.org/A5009956336
Jiashan Liu,W4406748775,Anhui University,
Le Zou,W4406748775,Anhui University,https://openalex.org/A5090761389
Xiaoyang shen,W4403109138,Yanshan University,https://openalex.org/A5109794876
Haibin Li,W4403109138,Yanshan University,https://openalex.org/A5101812334
Yaqian Li,W4403109138,Yanshan University,https://openalex.org/A5100697596
Wenming Zhang,W4403109138,Yanshan University,https://openalex.org/A5100761291
Quoc-Viet Hoang,W4414285590,Hung Yen University of Technology and Education,https://openalex.org/A5011631688
Trung-Hieu Le,W4414285590,Hung Yen University of Technology and Education,https://openalex.org/A5039547876
Peng Ji,W4409161639,Nanjing Tech University,https://openalex.org/A5103255990
Zhanmin Lv,W4409161639,Nanjing Tech University,https://openalex.org/A5111343730
Zhao Zhang,W4409161639,Nanjing Tech University,https://openalex.org/A5100423029
Yongcan Zhao,W4410541148,Henan University,https://openalex.org/A5093984135
Wei Li,W4410541148,Henan University,https://openalex.org/A5100317994
Runxin Yang,W4410541148,Henan Energy & Chemical Industry Group (China),
Yinghao Liu,W4410541148;W4412431660,Henan University,https://openalex.org/A5101888483
郭泰龙 Guo Tailong,W4408208056,,https://openalex.org/A5116543032
蔡怀宇 Cai Huaiyu,W4408208056,,https://openalex.org/A5065230556
汪毅 Wang Yi,W4408208056,,https://openalex.org/A5025469553
陈晓冬 Chen Xiaodong,W4408208056,,
Shubo Zhou,W4411729871,Donghua University,https://openalex.org/A5018349566
Jingjing Jiang,W4411729871,Donghua University,https://openalex.org/A5101768844
Zhijun Fang,W4411729871,Donghua University,https://openalex.org/A5065923793
Xiaoming Ding,W4411729871,Tianjin Normal University,https://openalex.org/A5091308268
Rong Huang,W4411729871,Donghua University,https://openalex.org/A5047505143
Xueqin Jiang,W4411729871,Donghua University,https://openalex.org/A5061105504
Heng Fan,W3120622355,Stony Brook University,https://openalex.org/A5047220188
Longyin Wen,W3120622355,,https://openalex.org/A5018942445
Dawei Du,W3120622355,Kitware (United States),https://openalex.org/A5027501592
Pengfei Zhu,W3120622355,Tianjin University,https://openalex.org/A5006952581
Qinghua Hu,W3120622355,Tianjin University,https://openalex.org/A5056686459
Haibin Ling,W3120622355,Stony Brook University,https://openalex.org/A5061469520
Mubarak Shah,W3120622355,University of Central Florida,https://openalex.org/A5080823547
Biao Wang,W3120622355,,https://openalex.org/A5100439506
Bin Dong,W3120622355,Deepblue Technology (China),https://openalex.org/A5035683291
Di Yuan,W3120622355,Harbin Institute of Technology,https://openalex.org/A5019455734
Dong Wang,W3120622355,Dalian University of Technology,https://openalex.org/A5100391493
Dongjie Zhou,W3120622355,State Key Laboratory of Remote Sensing Science,https://openalex.org/A5080716698
Haoyang Sun,W3120622355,Northwestern Polytechnical University,https://openalex.org/A5077406637
Hossein Ghanei-Yakhdan,W3120622355,Yazd University,https://openalex.org/A5037137158
Huchuan Lu,W3120622355,Dalian University of Technology,https://openalex.org/A5006986293
Javad Khaghani,W3120622355,University of Alberta,https://openalex.org/A5038288003
Jinghao Zhou,W3120622355,Northwestern Polytechnical University,https://openalex.org/A5026395073
Keyang Wang,W3120622355,Chongqing University,https://openalex.org/A5038919816
Lei Pang,W3120622355,Chinese Academy of Sciences,https://openalex.org/A5101503112
Lei Zhang,W3120622355,Chongqing University,https://openalex.org/A5100433899
Li Cheng,W3120622355,University of Alberta,https://openalex.org/A5100753413
Liting Lin,W3120622355,South China University of Technology,https://openalex.org/A5047201250
Lu Ding,W3120622355,Shanghai Jiao Tong University,https://openalex.org/A5073528771
Nana Fan,W3120622355,Harbin Institute of Technology,https://openalex.org/A5039269078
Peng Wang,W3120622355,Northwestern Polytechnical University,https://openalex.org/A5100396097
Penghao Zhang,W3120622355,Deepblue Technology (China),https://openalex.org/A5101980711
Ruiyan Ma,W3120622355,Xidian University,https://openalex.org/A5101100436
Seyed Mojtaba Marvasti-Zadeh,W3120622355,University of Alberta,https://openalex.org/A5067781490
Shohreh Kasaei,W3120622355,Sharif University of Technology,https://openalex.org/A5012933659
Shuhao Chen,W3120622355,Dalian University of Technology,https://openalex.org/A5080787743
Simiao Lai,W3120622355,Dalian University of Technology,https://openalex.org/A5058423267
Tianyang Xu,W3120622355,University of Surrey,https://openalex.org/A5049469328
Wentao He,W3120622355,State Key Laboratory of Remote Sensing Science,https://openalex.org/A5100351681
Xiao‐Jun Wu,W3120622355,Jiangnan University,https://openalex.org/A5087450445
Xin Hou,W3120622355,,https://openalex.org/A5087178827
Xuefeng Zhu,W3120622355,Jiangnan University,https://openalex.org/A5013792562
Yanjie Gao,W3120622355,Xidian University,https://openalex.org/A5031774552
Yanyun Zhao,W3120622355,Beijing University of Posts and Telecommunications,https://openalex.org/A5101099912
Yong Wang,W3120622355,Sun Yat-sen University,https://openalex.org/A5100424354
Yong Xu,W3120622355,South China University of Technology,https://openalex.org/A5010277066
Yubo Sun,W3120622355,Deepblue Technology (China),https://openalex.org/A5071676880
Yuting Yang,W3120622355,Xidian University,https://openalex.org/A5101847696
Yuxuan Li,W3120622355,Xidian University,https://openalex.org/A5100330839
Ze‐Zhou Wang,W3120622355,Dalian University of Technology,https://openalex.org/A5078965986
Zhenwei He,W3120622355,Chongqing University,https://openalex.org/A5059055595
Zhenyu He,W3120622355,Chongqing University,https://openalex.org/A5100740564
Zhipeng Luo,W3120622355,Deepblue Technology (China),https://openalex.org/A5031606307
Zhongjian Huang,W3120622355,Xidian University,https://openalex.org/A5076739504
Zhongzhou Zhang,W3120622355,Chongqing University,https://openalex.org/A5071106922
Zikai Zhang,W3120622355,Chongqing University,https://openalex.org/A5043955882
Zitong Yi,W3120622355,Beijing University of Posts and Telecommunications,https://openalex.org/A5051887486
Mehwish Iqbal,W3012179339,National University of Sciences and Technology,https://openalex.org/A5039848389
Syed Sohaib Ali,W3012179339,COMSATS University Islamabad,https://openalex.org/A5026435383
Muhammad Mohsin Riaz,W3012179339,COMSATS University Islamabad,https://openalex.org/A5101696900
Abdul Ghafoor,W3012179339,National University of Sciences and Technology,https://openalex.org/A5064268028
Attiq Ahmad,W3012179339,National University of Sciences and Technology,https://openalex.org/A5108733954
Lei Wang,W2968847413,Beijing University of Posts and Telecommunications,https://openalex.org/A5100435771
Guangtao Fu,W2968847413,Academy of Broadcasting Science,https://openalex.org/A5101588482
Zhuqing Jiang,W2968847413,Beijing University of Posts and Telecommunications,https://openalex.org/A5002774811
Guodong Ju,W2968847413;W3194552207,,https://openalex.org/A5030255458
Aidong Men,W2968847413;W3194552207,Beijing University of Posts and Telecommunications,https://openalex.org/A5072795322
Yicheng Li,W2997694100;W3023129636,Beihang University,https://openalex.org/A5100657987
Yangming Shi,W4226445806,University of Science and Technology of China,https://openalex.org/A5042913271
Binquan Wang,W4226445806,University of Science and Technology of China,https://openalex.org/A5019677126
Xiaopo Wu,W4226445806,University of Science and Technology of China,https://openalex.org/A5054459587
Ming Zhu,W4226445806,University of Science and Technology of China,https://openalex.org/A5101584127
Shihao Shen,W4320917161,Carnegie Mellon University,https://openalex.org/A5053962492
Louis Kerofsky,W4320917161,Qualcomm (United Kingdom),https://openalex.org/A5086912013
Senthil Yogamani,W4320917161,,https://openalex.org/A5014764449
Praveen Ravirathinam,W3132274000,"Birla Institute of Technology and Science, Pilani",https://openalex.org/A5022214002
Divyam Goel,W3132274000,"Birla Institute of Technology and Science, Pilani",https://openalex.org/A5070219008
J. Jennifer Ranjani,W3132274000,"Birla Institute of Technology and Science, Pilani",https://openalex.org/A5020963939
Miao Li,W3196373523,Yunnan University,https://openalex.org/A5100339707
Li Zhao,W3196373523,University of Sheffield,https://openalex.org/A5012891207
Rencan Nie,W3196373523;W3136908137,Yunnan University,https://openalex.org/A5080341760
Yanyu Liu,W3196373523;W3136908137,,https://openalex.org/A5108058572
Yixue Wei,W3196373523,Yunnan University,https://openalex.org/A5075969306
Jinhui Xiong,W3175067501,Kootenay Association for Science & Technology,https://openalex.org/A5074593436
Jian Wang,W3175067501,Snap (United States),https://openalex.org/A5100741847
Wolfgang Heidrich,W3175067501,Kootenay Association for Science & Technology,https://openalex.org/A5073712698
Shree K. Nayar,W3175067501,Snap (United States),https://openalex.org/A5051975921
Guoyu Zhang,W4392912311,Beijing Forestry University,https://openalex.org/A5085203634
Ye Tian,W4392912311,Beijing Forestry University,https://openalex.org/A5106406774
Wenhan Yin,W4392912311,North China University of Technology,https://openalex.org/A5113145445
Change Zheng,W4392912311,Beijing Forestry University,https://openalex.org/A5106406198
Chenggang Dai,W3190533434,Shandong University,https://openalex.org/A5101625105
Zhiguang Guan,W3190533434,Shandong Jiaotong University,https://openalex.org/A5073234805
Mingxing Lin,W3190533434,Shandong University,https://openalex.org/A5101933330
Yiting Wang,W4391770563,University of Warwick,
Haonan Zhao,W4391770563,University of Warwick,https://openalex.org/A5015454654
Kurt Debattista,W4391770563,University of Warwick,https://openalex.org/A5087052285
Valentina Donzella,W4391770563,University of Warwick,https://openalex.org/A5032382943
Peibei Cao,W3176266841,City University of Hong Kong,https://openalex.org/A5102424607
Kede Ma,W3176266841;W3174382703,City University of Hong Kong,https://openalex.org/A5020029652
Aaryan Agrawal,W4283762409,,https://openalex.org/A5040548973
Namrata Jadhav,W4283762409,,https://openalex.org/A5037272910
Ayush Gaur,W4283762409,,https://openalex.org/A5018961597
Shiwani Jeswani,W4283762409,,https://openalex.org/A5068579088
Abhay Kshirsagar,W4283762409,,https://openalex.org/A5022357296
Weiwen Mu,W4294152283,Beijing Information Science & Technology University,https://openalex.org/A5077212966
Huixiang Liu,W4294152283,Beijing Information Science & Technology University,https://openalex.org/A5020413501
Yiqun Wang,W4294152283,Beijing Information Science & Technology University,https://openalex.org/A5100355047
Xuan Liu,W4312647747,Changchun University of Science and Technology,https://openalex.org/A5100362366
Chenfeng Zhang,W4312647747,Changchun University of Science and Technology,https://openalex.org/A5102870001
Yingzhi Wang,W4312647747,Changchun University of Science and Technology,https://openalex.org/A5015848013
Kai Ding,W4312647747,Changchun University of Science and Technology,https://openalex.org/A5049163209
Tailin Han,W4312647747,Changchun University of Science and Technology,https://openalex.org/A5020900900
Hong Liu,W4312647747,Changchun University of Science and Technology,https://openalex.org/A5100410359
Yu Tian,W4312647747,Changchun University of Science and Technology,https://openalex.org/A5101636319
Bo Xu,W4312647747,Changchun University of Science and Technology,https://openalex.org/A5025214036
Mingchi Ju,W4312647747,Changchun University of Science and Technology,https://openalex.org/A5022013817
Te Li,W4379780982,Dalian University of Technology,https://openalex.org/A5100679282
Zelin Pei,W4379780982,Dalian University of Technology,https://openalex.org/A5039069146
Xingjian Liu,W4379780982,Dalian University of Technology,https://openalex.org/A5101842279
Ruihan Nie,W4379780982,Dalian University of Technology,https://openalex.org/A5051070236
Xu Li,W4379780982,Dalian University of Technology,https://openalex.org/A5100342404
Yongqing Wang,W4379780982,Dalian University of Technology,https://openalex.org/A5107143533
Yanming Hui,W4385296411;W4283322011,Dalian Polytechnic University,https://openalex.org/A5066925216
Jue Wang,W4385296411;W4397022154,Dalian Polytechnic University,https://openalex.org/A5052271506
Bo Li,W4385296411;W4283322011,Dalian Polytechnic University,https://openalex.org/A5100374427
Ying Shi,W4385296411;W4283322011,Dalian Polytechnic University,https://openalex.org/A5035810530
Xinxu Wei,W4205230755;W3202064614;W3202537560;W3174943803,University of Electronic Science and Technology of China,https://openalex.org/A5070747931
Xian-Shi Zhang,W4205230755;W3202064614;W3202537560;W3174943803,University of Electronic Science and Technology of China,https://openalex.org/A5076992863
Yongjie Li,W4205230755;W3202064614;W3202537560;W3174943803,University of Electronic Science and Technology of China,https://openalex.org/A5100668795
Zilong Chen,W4312803345,Guangzhou Academy of Special Equipment Inspection and Testing,https://openalex.org/A5101757449
Yaling Liang,W4312803345,Guangzhou Academy of Special Equipment Inspection and Testing,https://openalex.org/A5102448003
Minghui Du,W4312803345,Guangzhou Academy of Special Equipment Inspection and Testing,https://openalex.org/A5100694105
Dirui Xie,W4406833100,Southwest University,https://openalex.org/A5054639294
Xiaofang Hu,W4406833100,Southwest University,https://openalex.org/A5087454088
Xiao He,W4406833100,Southwest University,https://openalex.org/A5102282193
Yue Zhou,W4406833100,Southwest University,https://openalex.org/A5101804736
Shukai Duan,W4406833100,Southwest University,https://openalex.org/A5035048973
Haoran Wang,W4388452590,Taiyuan University of Technology,https://openalex.org/A5100324816
Haoran Wang,W4388452590,Taiyuan University of Technology,
Zhenglong Li,W4388452590,Taiyuan University of Technology,https://openalex.org/A5030336185
Hongwei Wang,W4388452590,Taiyuan University of Technology,https://openalex.org/A5100615324
Wenyan Cao,W4388452590,Taiyuan University of Technology,https://openalex.org/A5086119386
Fujing Zhang,W4388452590,Taiyuan University of Technology,https://openalex.org/A5114068672
Yuheng Wang,W4388452590,Taiyuan University of Technology,https://openalex.org/A5100692596
Yongsheng Qiu,W4388563176,North China University of Technology,https://openalex.org/A5014866622
Yuanyao Lu,W4388563176,North China University of Technology,https://openalex.org/A5011780522
Yuantao Wang,W4388563176,North China University of Technology,https://openalex.org/A5101808556
Bharat Bhushan Upadhyay,W4391382349,Indian Institute of Technology BHU,https://openalex.org/A5060362160
Kishor Sarawadekar,W4391382349,Indian Institute of Technology BHU,https://openalex.org/A5054081739
刘伟强 Liu Weiqiang,W4386233446,,https://openalex.org/A5044325956
赵鹏 Zhao Peng,W4386233446,,https://openalex.org/A5037536460
宋向迎 Song Xiangying,W4386233446,,https://openalex.org/A5092812617
Jiaxuan Wang,W4403780855,Beijing University of Posts and Telecommunications,
Heng Zhang,W4403780855,,https://openalex.org/A5113248416
Yimeng Xia,W4409267800,Yangtze University,
Yuanmei Wang,W4409267800,Yangtze University,https://openalex.org/A5008811987
Hao Luo,W4409267800,Yangtze University,https://openalex.org/A5034484761
Shengzhe Liu,W4409267800,Yangtze University,https://openalex.org/A5029562842
Tao Li,W4409267800,Hubei Normal University,https://openalex.org/A5059125522
Wenchao Li,W4410742329,Beihang University,https://openalex.org/A5100381742
Shuyuan Wen,W4410742329,Beihang University,https://openalex.org/A5109762295
Jinhao Zhu,W4410742329,Beihang University,https://openalex.org/A5052474486
Qiaofeng Ou,W4410742329,Nanchang Hangkong University,https://openalex.org/A5050358910
Yanchun Guo,W4410742329,Nanchang Hangkong University,https://openalex.org/A5113717827
Jiabao Chen,W4410742329,Beijing University of Technology,https://openalex.org/A5025579718
Bangshu Xiong,W4410742329,Beihang University,https://openalex.org/A5018178973
Bin Wang,W4410790760,Central South University,https://openalex.org/A5100602173
Bini Zhang,W4410790760,Central South University,https://openalex.org/A5113190232
Jinfang Sheng,W4410790760,Central South University,https://openalex.org/A5043265354
Naveen Kumar Ashok,W4388937231,Amrita Vishwa Vidyapeetham,https://openalex.org/A5113052774
T. Swapna,W4388937231,Amrita Vishwa Vidyapeetham,https://openalex.org/A5021930904
郭泓达 Guo Hongda,W4397025819,,https://openalex.org/A5098683305
董秀成 Dong Xiucheng,W4397025819,,https://openalex.org/A5098683306
郑永康 Zheng Yongkang,W4397025819,,https://openalex.org/A5098683307
雎雅玲 Ju Yaling,W4397025819,,https://openalex.org/A5098683308
张党成 Zhang Dangcheng,W4397025819,,https://openalex.org/A5098683309
Zhu Jun,W4401210556,,https://openalex.org/A5100930346
F Liu,W4401210556,,https://openalex.org/A5024378917
Zhihang Xue,W4401210556,,https://openalex.org/A5111276857
