citing_paper_id,doi,title,year,venue,authors_raw,authors_detail
W3042368254,10.1109/tnnls.2022.3182979,Backdoor Learning: A Survey,2022,IEEE Transactions on Neural Networks and Learning Systems,Yiming Li;Yong Jiang;Zhifeng Li;Shu‐Tao Xia,"[{""affiliations"":[{""institution_ids"":[""https://openalex.org/I4210114105"",""https://openalex.org/I99065089""],""raw_affiliation_string"":""Tsinghua Shenzhen International Graduate School, Tsinghua University, Shenzhen, China""}],""author"":{""display_name"":""Yiming Li"",""id"":""https://openalex.org/A5100346332"",""orcid"":""https://orcid.org/0000-0002-2258-265X""},""author_position"":""first"",""countries"":[""CN""],""institutions"":[{""country_code"":""CN"",""display_name"":""Tsinghua–Berkeley Shenzhen Institute"",""id"":""https://openalex.org/I4210114105"",""lineage"":[""https://openalex.org/I4210114105"",""https://openalex.org/I95457486"",""https://openalex.org/I99065089""],""ror"":""https://ror.org/02hhwwz98"",""type"":""facility""},{""country_code"":""CN"",""display_name"":""Tsinghua University"",""id"":""https://openalex.org/I99065089"",""lineage"":[""https://openalex.org/I99065089""],""ror"":""https://ror.org/03cve4549"",""type"":""education""}],""is_corresponding"":false,""raw_affiliation_strings"":[""Tsinghua Shenzhen International Graduate School, Tsinghua University, Shenzhen, China""],""raw_author_name"":""Yiming Li"",""raw_orcid"":""https://orcid.org/0000-0002-2258-265X""},{""affiliations"":[{""institution_ids"":[""https://openalex.org/I4210114105"",""https://openalex.org/I99065089""],""raw_affiliation_string"":""Tsinghua Shenzhen International Graduate School, Tsinghua University, Shenzhen, China""},{""institution_ids"":[""https://openalex.org/I4210136793""],""raw_affiliation_string"":""Research Center of Artificial Intelligence, Peng Cheng Laboratory, Shenzhen, China""}],""author"":{""display_name"":""Yong Jiang"",""id"":""https://openalex.org/A5101626204"",""orcid"":""https://orcid.org/0000-0002-4260-1395""},""author_position"":""middle"",""countries"":[""CN""],""institutions"":[{""country_code"":""CN"",""display_name"":""Tsinghua–Berkeley Shenzhen Institute"",""id"":""https://openalex.org/I4210114105"",""lineage"":[""https://openalex.org/I4210114105"",""https://openalex.org/I95457486"",""https://openalex.org/I99065089""],""ror"":""https://ror.org/02hhwwz98"",""type"":""facility""},{""country_code"":""CN"",""display_name"":""Peng Cheng Laboratory"",""id"":""https://openalex.org/I4210136793"",""lineage"":[""https://openalex.org/I4210136793""],""ror"":""https://ror.org/03qdqbt06"",""type"":""facility""},{""country_code"":""CN"",""display_name"":""Tsinghua University"",""id"":""https://openalex.org/I99065089"",""lineage"":[""https://openalex.org/I99065089""],""ror"":""https://ror.org/03cve4549"",""type"":""education""}],""is_corresponding"":false,""raw_affiliation_strings"":[""Tsinghua Shenzhen International Graduate School, Tsinghua University, Shenzhen, China"",""Research Center of Artificial Intelligence, Peng Cheng Laboratory, Shenzhen, China""],""raw_author_name"":""Yong Jiang"",""raw_orcid"":""https://orcid.org/0000-0002-4260-1395""},{""affiliations"":[{""institution_ids"":[""https://openalex.org/I2250653659""],""raw_affiliation_string"":""Tencent Data Platform, Shenzhen, China""}],""author"":{""display_name"":""Zhifeng Li"",""id"":""https://openalex.org/A5100634431"",""orcid"":""https://orcid.org/0000-0002-9653-7907""},""author_position"":""middle"",""countries"":[""CN""],""institutions"":[{""country_code"":""CN"",""display_name"":""Tencent (China)"",""id"":""https://openalex.org/I2250653659"",""lineage"":[""https://openalex.org/I2250653659""],""ror"":""https://ror.org/00hhjss72"",""type"":""company""}],""is_corresponding"":false,""raw_affiliation_strings"":[""Tencent Data Platform, Shenzhen, China""],""raw_author_name"":""Zhifeng Li"",""raw_orcid"":""https://orcid.org/0000-0002-9653-7907""},{""affiliations"":[{""institution_ids"":[""https://openalex.org/I4210114105"",""https://openalex.org/I99065089""],""raw_affiliation_string"":""Tsinghua Shenzhen International Graduate School, Tsinghua University, Shenzhen, China""},{""institution_ids"":[""https://openalex.org/I4210136793""],""raw_affiliation_string"":""Research Center of Artificial Intelligence, Peng Cheng Laboratory, Shenzhen, China""}],""author"":{""display_name"":""Shu‐Tao Xia"",""id"":""https://openalex.org/A5034104790"",""orcid"":""https://orcid.org/0000-0002-8639-982X""},""author_position"":""last"",""countries"":[""CN""],""institutions"":[{""country_code"":""CN"",""display_name"":""Tsinghua–Berkeley Shenzhen Institute"",""id"":""https://openalex.org/I4210114105"",""lineage"":[""https://openalex.org/I4210114105"",""https://openalex.org/I95457486"",""https://openalex.org/I99065089""],""ror"":""https://ror.org/02hhwwz98"",""type"":""facility""},{""country_code"":""CN"",""display_name"":""Peng Cheng Laboratory"",""id"":""https://openalex.org/I4210136793"",""lineage"":[""https://openalex.org/I4210136793""],""ror"":""https://ror.org/03qdqbt06"",""type"":""facility""},{""country_code"":""CN"",""display_name"":""Tsinghua University"",""id"":""https://openalex.org/I99065089"",""lineage"":[""https://openalex.org/I99065089""],""ror"":""https://ror.org/03cve4549"",""type"":""education""}],""is_corresponding"":false,""raw_affiliation_strings"":[""Tsinghua Shenzhen International Graduate School, Tsinghua University, Shenzhen, China"",""Research Center of Artificial Intelligence, Peng Cheng Laboratory, Shenzhen, China""],""raw_author_name"":""Shu-Tao Xia"",""raw_orcid"":""https://orcid.org/0000-0002-8639-982X""}]"
W3111919937,10.1109/tnnls.2022.3216981,Privacy and Robustness in Federated Learning: Attacks and Defenses,2022,IEEE Transactions on Neural Networks and Learning Systems,Lingjuan Lyu;Han Yu;Xingjun Ma;Chen Chen;Lichao Sun;Jun Zhao;Qiang Yang;Philip S. Yu,"[{""affiliations"":[{""institution_ids"":[""https://openalex.org/I4210122684""],""raw_affiliation_string"":""Sony AI, Tokyo, Japan""}],""author"":{""display_name"":""Lingjuan Lyu"",""id"":""https://openalex.org/A5052577882"",""orcid"":""https://orcid.org/0000-0003-3170-4994""},""author_position"":""first"",""countries"":[""JP""],""institutions"":[{""country_code"":""JP"",""display_name"":""Sony Computer Science Laboratories"",""id"":""https://openalex.org/I4210122684"",""lineage"":[""https://openalex.org/I4210122684""],""ror"":""https://ror.org/02nc46417"",""type"":""facility""}],""is_corresponding"":false,""raw_affiliation_strings"":[""Sony AI, Tokyo, Japan""],""raw_author_name"":""Lingjuan Lyu"",""raw_orcid"":""https://orcid.org/0000-0003-3170-4994""},{""affiliations"":[{""institution_ids"":[""https://openalex.org/I172675005""],""raw_affiliation_string"":""School of Computer Science and Engineering, Nanyang Technological University, Jurong West, Singapore""}],""author"":{""display_name"":""Han Yu"",""id"":""https://openalex.org/A5064069283"",""orcid"":""https://orcid.org/0000-0001-6893-8650""},""author_position"":""middle"",""countries"":[""SG""],""institutions"":[{""country_code"":""SG"",""display_name"":""Nanyang Technological University"",""id"":""https://openalex.org/I172675005"",""lineage"":[""https://openalex.org/I172675005""],""ror"":""https://ror.org/02e7b5302"",""type"":""education""}],""is_corresponding"":false,""raw_affiliation_strings"":[""School of Computer Science and Engineering, Nanyang Technological University, Jurong West, Singapore""],""raw_author_name"":""Han Yu"",""raw_orcid"":""https://orcid.org/0000-0001-6893-8650""},{""affiliations"":[{""institution_ids"":[""https://openalex.org/I24943067""],""raw_affiliation_string"":""School of Computer Science, Fudan University, Shanghai, China""}],""author"":{""display_name"":""Xingjun Ma"",""id"":""https://openalex.org/A5078711649"",""orcid"":""https://orcid.org/0000-0003-2099-4973""},""author_position"":""middle"",""countries"":[""CN""],""institutions"":[{""country_code"":""CN"",""display_name"":""Fudan University"",""id"":""https://openalex.org/I24943067"",""lineage"":[""https://openalex.org/I24943067""],""ror"":""https://ror.org/013q1eq08"",""type"":""education""}],""is_corresponding"":false,""raw_affiliation_strings"":[""School of Computer Science, Fudan University, Shanghai, China""],""raw_author_name"":""Xingjun Ma"",""raw_orcid"":""https://orcid.org/0000-0003-2099-4973""},{""affiliations"":[{""institution_ids"":[""https://openalex.org/I4210122684""],""raw_affiliation_string"":""Sony AI, Tokyo, Japan""},{""institution_ids"":[""https://openalex.org/I76130692""],""raw_affiliation_string"":""College of Computer Science, Zhejiang University, Hangzhou, China""}],""author"":{""display_name"":""Chen Chen"",""id"":""https://openalex.org/A5114973667"",""orcid"":""https://orcid.org/0000-0001-7359-8515""},""author_position"":""middle"",""countries"":[""CN"",""JP""],""institutions"":[{""country_code"":""JP"",""display_name"":""Sony Computer Science Laboratories"",""id"":""https://openalex.org/I4210122684"",""lineage"":[""https://openalex.org/I4210122684""],""ror"":""https://ror.org/02nc46417"",""type"":""facility""},{""country_code"":""CN"",""display_name"":""Zhejiang University"",""id"":""https://openalex.org/I76130692"",""lineage"":[""https://openalex.org/I76130692""],""ror"":""https://ror.org/00a2xv884"",""type"":""education""}],""is_corresponding"":false,""raw_affiliation_strings"":[""Sony AI, Tokyo, Japan"",""College of Computer Science, Zhejiang University, Hangzhou, China""],""raw_author_name"":""Chen Chen"",""raw_orcid"":""https://orcid.org/0000-0001-7359-8515""},{""affiliations"":[{""institution_ids"":[""https://openalex.org/I186143895""],""raw_affiliation_string"":""Department of Computer Science and Engineering, Lehigh University, Bethlehem, PA, USA""}],""author"":{""display_name"":""Lichao Sun"",""id"":""https://openalex.org/A5015105117"",""orcid"":""https://orcid.org/0000-0003-1539-7939""},""author_position"":""middle"",""countries"":[""US""],""institutions"":[{""country_code"":""US"",""display_name"":""Lehigh University"",""id"":""https://openalex.org/I186143895"",""lineage"":[""https://openalex.org/I186143895""],""ror"":""https://ror.org/012afjb06"",""type"":""education""}],""is_corresponding"":false,""raw_affiliation_strings"":[""Department of Computer Science and Engineering, Lehigh University, Bethlehem, PA, USA""],""raw_author_name"":""Lichao Sun"",""raw_orcid"":""https://orcid.org/0000-0003-1539-7939""},{""affiliations"":[{""institution_ids"":[""https://openalex.org/I172675005""],""raw_affiliation_string"":""School of Computer Science and Engineering, Nanyang Technological University, Jurong West, Singapore""}],""author"":{""display_name"":""Jun Zhao"",""id"":""https://openalex.org/A5071321132"",""orcid"":""https://orcid.org/0000-0002-3004-7091""},""author_position"":""middle"",""countries"":[""SG""],""institutions"":[{""country_code"":""SG"",""display_name"":""Nanyang Technological University"",""id"":""https://openalex.org/I172675005"",""lineage"":[""https://openalex.org/I172675005""],""ror"":""https://ror.org/02e7b5302"",""type"":""education""}],""is_corresponding"":false,""raw_affiliation_strings"":[""School of Computer Science and Engineering, Nanyang Technological University, Jurong West, Singapore""],""raw_author_name"":""Jun Zhao"",""raw_orcid"":""https://orcid.org/0000-0002-3004-7091""},{""affiliations"":[{""institution_ids"":[""https://openalex.org/I4210100255""],""raw_affiliation_string"":""Department of Artificial Intelligence (AI), WeBank, Shenzhen, China""},{""institution_ids"":[""https://openalex.org/I200769079""],""raw_affiliation_string"":""Department of Computer Science and Engineering, The Hong Kong University of Science and Technology, Hong Kong, Hong Kong""}],""author"":{""display_name"":""Qiang Yang"",""id"":""https://openalex.org/A5100636286"",""orcid"":""https://orcid.org/0000-0001-5059-8360""},""author_position"":""middle"",""countries"":[""CN"",""HK""],""institutions"":[{""country_code"":""HK"",""display_name"":""Hong Kong University of Science and Technology"",""id"":""https://openalex.org/I200769079"",""lineage"":[""https://openalex.org/I200769079""],""ror"":""https://ror.org/00q4vv597"",""type"":""education""},{""country_code"":""CN"",""display_name"":""Beijing Academy of Artificial Intelligence"",""id"":""https://openalex.org/I4210100255"",""lineage"":[""https://openalex.org/I4210100255""],""ror"":""https://ror.org/016a74861"",""type"":""other""}],""is_corresponding"":false,""raw_affiliation_strings"":[""Department of Artificial Intelligence (AI), WeBank, Shenzhen, China"",""Department of Computer Science and Engineering, The Hong Kong University of Science and Technology, Hong Kong, Hong Kong""],""raw_author_name"":""Qiang Yang"",""raw_orcid"":null},{""affiliations"":[{""institution_ids"":[""https://openalex.org/I39422238""],""raw_affiliation_string"":""Department of Computer Science, University of Illinois Chicago, Chicago, IL, USA""}],""author"":{""display_name"":""Philip S. Yu"",""id"":""https://openalex.org/A5036357902"",""orcid"":""https://orcid.org/0000-0002-3491-5968""},""author_position"":""last"",""countries"":[""US""],""institutions"":[{""country_code"":""US"",""display_name"":""University of Illinois Chicago"",""id"":""https://openalex.org/I39422238"",""lineage"":[""https://openalex.org/I39422238""],""ror"":""https://ror.org/02mpq6x41"",""type"":""education""}],""is_corresponding"":false,""raw_affiliation_strings"":[""Department of Computer Science, University of Illinois Chicago, Chicago, IL, USA""],""raw_author_name"":""Philip S. Yu"",""raw_orcid"":""https://orcid.org/0000-0002-3491-5968""}]"
W2971661634,10.1145/3427228.3427264,Februus: Input Purification Defense Against Trojan Attacks on Deep Neural Network Systems,2020,Annual Computer Security Applications Conference,Bao Gia Doan;Ehsan Abbasnejad;Damith C. Ranasinghe,"[{""affiliations"":[{""institution_ids"":[""https://openalex.org/I5681781""],""raw_affiliation_string"":""The University of Adelaide, Australia""}],""author"":{""display_name"":""Bao Gia Doan"",""id"":""https://openalex.org/A5070336991"",""orcid"":""https://orcid.org/0000-0001-6941-2765""},""author_position"":""first"",""countries"":[""AU""],""institutions"":[{""country_code"":""AU"",""display_name"":""The University of Adelaide"",""id"":""https://openalex.org/I5681781"",""lineage"":[""https://openalex.org/I5681781""],""ror"":""https://ror.org/00892tw58"",""type"":""education""}],""is_corresponding"":false,""raw_affiliation_strings"":[""The University of Adelaide, Australia""],""raw_author_name"":""Bao Gia Doan"",""raw_orcid"":null},{""affiliations"":[{""institution_ids"":[""https://openalex.org/I5681781""],""raw_affiliation_string"":""The University of Adelaide""}],""author"":{""display_name"":""Ehsan Abbasnejad"",""id"":""https://openalex.org/A5058061726"",""orcid"":null},""author_position"":""middle"",""countries"":[""AU""],""institutions"":[{""country_code"":""AU"",""display_name"":""The University of Adelaide"",""id"":""https://openalex.org/I5681781"",""lineage"":[""https://openalex.org/I5681781""],""ror"":""https://ror.org/00892tw58"",""type"":""education""}],""is_corresponding"":false,""raw_affiliation_strings"":[""The University of Adelaide""],""raw_author_name"":""Ehsan Abbasnejad"",""raw_orcid"":null},{""affiliations"":[{""institution_ids"":[""https://openalex.org/I5681781""],""raw_affiliation_string"":""The University of Adelaide, Australia""}],""author"":{""display_name"":""Damith C. Ranasinghe"",""id"":""https://openalex.org/A5048703299"",""orcid"":""https://orcid.org/0000-0002-2008-9255""},""author_position"":""last"",""countries"":[""AU""],""institutions"":[{""country_code"":""AU"",""display_name"":""The University of Adelaide"",""id"":""https://openalex.org/I5681781"",""lineage"":[""https://openalex.org/I5681781""],""ror"":""https://ror.org/00892tw58"",""type"":""education""}],""is_corresponding"":false,""raw_affiliation_strings"":[""The University of Adelaide, Australia""],""raw_author_name"":""Damith C. Ranasinghe"",""raw_orcid"":null}]"
W3010216907,10.1109/eurosp53844.2022.00049,Dynamic Backdoor Attacks Against Machine Learning Models,2022,,Ahmed Salem;Rui Wen;Michael Backes;Shiqing Ma;Yang Zhang,"[{""affiliations"":[{""institution_ids"":[""https://openalex.org/I4210164937""],""raw_affiliation_string"":""Microsoft Research""}],""author"":{""display_name"":""Ahmed Salem"",""id"":""https://openalex.org/A5070409088"",""orcid"":""https://orcid.org/0000-0002-0999-4000""},""author_position"":""first"",""countries"":[""GB""],""institutions"":[{""country_code"":""GB"",""display_name"":""Microsoft Research (United Kingdom)"",""id"":""https://openalex.org/I4210164937"",""lineage"":[""https://openalex.org/I1290206253"",""https://openalex.org/I4210164937""],""ror"":""https://ror.org/05k87vq12"",""type"":""company""}],""is_corresponding"":false,""raw_affiliation_strings"":[""Microsoft Research""],""raw_author_name"":""Ahmed Salem"",""raw_orcid"":null},{""affiliations"":[{""institution_ids"":[""https://openalex.org/I4210128801""],""raw_affiliation_string"":""CISPA Helmholtz Center for Information Security""}],""author"":{""display_name"":""Rui Wen"",""id"":""https://openalex.org/A5057596386"",""orcid"":""https://orcid.org/0009-0009-0691-7569""},""author_position"":""middle"",""countries"":[""DE""],""institutions"":[{""country_code"":""DE"",""display_name"":""Helmholtz Center for Information Security"",""id"":""https://openalex.org/I4210128801"",""lineage"":[""https://openalex.org/I1305996414"",""https://openalex.org/I4210128801""],""ror"":""https://ror.org/02njgxr09"",""type"":""facility""}],""is_corresponding"":false,""raw_affiliation_strings"":[""CISPA Helmholtz Center for Information Security""],""raw_author_name"":""Rui Wen"",""raw_orcid"":null},{""affiliations"":[{""institution_ids"":[""https://openalex.org/I4210128801""],""raw_affiliation_string"":""CISPA Helmholtz Center for Information Security""}],""author"":{""display_name"":""Michael Backes"",""id"":""https://openalex.org/A5004014878"",""orcid"":""https://orcid.org/0000-0002-9326-6400""},""author_position"":""middle"",""countries"":[""DE""],""institutions"":[{""country_code"":""DE"",""display_name"":""Helmholtz Center for Information Security"",""id"":""https://openalex.org/I4210128801"",""lineage"":[""https://openalex.org/I1305996414"",""https://openalex.org/I4210128801""],""ror"":""https://ror.org/02njgxr09"",""type"":""facility""}],""is_corresponding"":false,""raw_affiliation_strings"":[""CISPA Helmholtz Center for Information Security""],""raw_author_name"":""Michael Backes"",""raw_orcid"":null},{""affiliations"":[{""institution_ids"":[""https://openalex.org/I4210096112""],""raw_affiliation_string"":""Rutgers University""}],""author"":{""display_name"":""Shiqing Ma"",""id"":""https://openalex.org/A5101594068"",""orcid"":""https://orcid.org/0000-0003-1551-8948""},""author_position"":""middle"",""countries"":[""NL""],""institutions"":[{""country_code"":""NL"",""display_name"":""Rutgers Sexual and Reproductive Health and Rights"",""id"":""https://openalex.org/I4210096112"",""lineage"":[""https://openalex.org/I4210096112""],""ror"":""https://ror.org/00rcvgx40"",""type"":""other""}],""is_corresponding"":false,""raw_affiliation_strings"":[""Rutgers University""],""raw_author_name"":""Shiqing Ma"",""raw_orcid"":null},{""affiliations"":[{""institution_ids"":[""https://openalex.org/I4210128801""],""raw_affiliation_string"":""CISPA Helmholtz Center for Information Security""}],""author"":{""display_name"":""Yang Zhang"",""id"":""https://openalex.org/A5100354608"",""orcid"":""https://orcid.org/0000-0001-9229-7689""},""author_position"":""last"",""countries"":[""DE""],""institutions"":[{""country_code"":""DE"",""display_name"":""Helmholtz Center for Information Security"",""id"":""https://openalex.org/I4210128801"",""lineage"":[""https://openalex.org/I1305996414"",""https://openalex.org/I4210128801""],""ror"":""https://ror.org/02njgxr09"",""type"":""facility""}],""is_corresponding"":false,""raw_affiliation_strings"":[""CISPA Helmholtz Center for Information Security""],""raw_author_name"":""Yang Zhang"",""raw_orcid"":null}]"
W4388867373,10.1145/3576915.3616617,Narcissus: A Practical Clean-Label Backdoor Attack with Limited Information,2023,,Yi Zeng;Minzhou Pan;Hoang Anh Just;Lingjuan Lyu;Meikang Qiu;Ruoxi Jia,"[{""affiliations"":[{""institution_ids"":[""https://openalex.org/I859038795""],""raw_affiliation_string"":""Virginia Tech, Blacksburg, VA, USA""}],""author"":{""display_name"":""Yi Zeng"",""id"":""https://openalex.org/A5101572925"",""orcid"":""https://orcid.org/0000-0002-6901-9194""},""author_position"":""first"",""countries"":[""US""],""institutions"":[{""country_code"":""US"",""display_name"":""Virginia Tech"",""id"":""https://openalex.org/I859038795"",""lineage"":[""https://openalex.org/I859038795""],""ror"":""https://ror.org/02smfhw86"",""type"":""education""}],""is_corresponding"":false,""raw_affiliation_strings"":[""Virginia Tech, Blacksburg, VA, USA""],""raw_author_name"":""Yi Zeng"",""raw_orcid"":""https://orcid.org/0000-0002-6901-9194""},{""affiliations"":[{""institution_ids"":[""https://openalex.org/I859038795""],""raw_affiliation_string"":""Virginia Tech, Blacksburg, VA, USA""}],""author"":{""display_name"":""Minzhou Pan"",""id"":""https://openalex.org/A5054374869"",""orcid"":""https://orcid.org/0009-0001-5925-7535""},""author_position"":""middle"",""countries"":[""US""],""institutions"":[{""country_code"":""US"",""display_name"":""Virginia Tech"",""id"":""https://openalex.org/I859038795"",""lineage"":[""https://openalex.org/I859038795""],""ror"":""https://ror.org/02smfhw86"",""type"":""education""}],""is_corresponding"":false,""raw_affiliation_strings"":[""Virginia Tech, Blacksburg, VA, USA""],""raw_author_name"":""Minzhou Pan"",""raw_orcid"":""https://orcid.org/0009-0001-5925-7535""},{""affiliations"":[{""institution_ids"":[""https://openalex.org/I859038795""],""raw_affiliation_string"":""Virginia Tech, Blacksburg, VA, USA""}],""author"":{""display_name"":""Hoang Anh Just"",""id"":""https://openalex.org/A5082453482"",""orcid"":""https://orcid.org/0009-0002-6094-2473""},""author_position"":""middle"",""countries"":[""US""],""institutions"":[{""country_code"":""US"",""display_name"":""Virginia Tech"",""id"":""https://openalex.org/I859038795"",""lineage"":[""https://openalex.org/I859038795""],""ror"":""https://ror.org/02smfhw86"",""type"":""education""}],""is_corresponding"":false,""raw_affiliation_strings"":[""Virginia Tech, Blacksburg, VA, USA""],""raw_author_name"":""Hoang Anh Just"",""raw_orcid"":""https://orcid.org/0009-0002-6094-2473""},{""affiliations"":[{""institution_ids"":[""https://openalex.org/I4210122684""],""raw_affiliation_string"":""Sony AI, Tokyo, Japan""}],""author"":{""display_name"":""Lingjuan Lyu"",""id"":""https://openalex.org/A5052577882"",""orcid"":""https://orcid.org/0000-0003-3170-4994""},""author_position"":""middle"",""countries"":[""JP""],""institutions"":[{""country_code"":""JP"",""display_name"":""Sony Computer Science Laboratories"",""id"":""https://openalex.org/I4210122684"",""lineage"":[""https://openalex.org/I4210122684""],""ror"":""https://ror.org/02nc46417"",""type"":""facility""}],""is_corresponding"":false,""raw_affiliation_strings"":[""Sony AI, Tokyo, Japan""],""raw_author_name"":""Lingjuan Lyu"",""raw_orcid"":""https://orcid.org/0000-0003-3170-4994""},{""affiliations"":[{""institution_ids"":[""https://openalex.org/I25041050""],""raw_affiliation_string"":""Augusta University, Augusta, GA, USA""}],""author"":{""display_name"":""Meikang Qiu"",""id"":""https://openalex.org/A5083330935"",""orcid"":""https://orcid.org/0000-0002-1004-0140""},""author_position"":""middle"",""countries"":[""US""],""institutions"":[{""country_code"":""US"",""display_name"":""Augusta University"",""id"":""https://openalex.org/I25041050"",""lineage"":[""https://openalex.org/I25041050""],""ror"":""https://ror.org/012mef835"",""type"":""education""}],""is_corresponding"":false,""raw_affiliation_strings"":[""Augusta University, Augusta, GA, USA""],""raw_author_name"":""Meikang Qiu"",""raw_orcid"":""https://orcid.org/0000-0002-1004-0140""},{""affiliations"":[{""institution_ids"":[""https://openalex.org/I859038795""],""raw_affiliation_string"":""Virginia Tech, Blacksburg, VA, USA""}],""author"":{""display_name"":""Ruoxi Jia"",""id"":""https://openalex.org/A5032275274"",""orcid"":""https://orcid.org/0000-0001-9662-9556""},""author_position"":""last"",""countries"":[""US""],""institutions"":[{""country_code"":""US"",""display_name"":""Virginia Tech"",""id"":""https://openalex.org/I859038795"",""lineage"":[""https://openalex.org/I859038795""],""ror"":""https://ror.org/02smfhw86"",""type"":""education""}],""is_corresponding"":false,""raw_affiliation_strings"":[""Virginia Tech, Blacksburg, VA, USA""],""raw_author_name"":""Ruoxi Jia"",""raw_orcid"":""https://orcid.org/0000-0001-9662-9556""}]"
